memberId	residentialState	yearsEmployment	homeOwnership	annualIncome	incomeVerified	dtiRatio	lengthCreditHistory	numTotalCreditLines	numOpenCreditLines	numOpenCreditLines1Year	revolvingBalance	revolvingUtilizationRate	numDerogatoryRec	numDelinquency2Years	numChargeoff1year	numInquiries6Mon
2764696	KS	6-9 years	mortgage	51563	1	15.17	3	23	18	16	13656	88.62	0	0	0	1
2161528	TX	10+ years	own	61143	1	13.98	3	20	20	18	12134	70.31	1	0	0	0
2218325	MS	1 year	rent	53046	0	24.03	12	23	15	12	14453	63.52	0	0	0	1
2707203	VA	1 year	own	55724	0	22.43	3	12	8	8	15995	73.15	0	17	9	0
2174120	NJ	< 1 year	own	54486	1	11.83	4	17	12	9	15628	57.48	1	0	0	1
2652053	NJ	2-5 years	own	58763	1	16.31	4	14	12	10	17085	60.52	0	0	0	3
2643662	MO	6-9 years	own	53338	0	11.11	6	19	17	10	18086	83.62	0	2	2	1
2273264	GA	10+ years	rent	57041	1	15.89	5	18	16	7	18462	53.37	1	0	0	5
2767043	DC	1 year	own	55297	1	12.55	2	19	19	17	19128	88.33	0	16	14	1
2819355	LA	6-9 years	mortgage	50778	1	19.48	1	15	13	9	19325	67.42	0	0	0	0
2509623	MI	10+ years	mortgage	58841	1	16.04	37	13	7	4	14092	63.71	0	0	0	0
2789554	FL	< 1 year	rent	54130	0	11.03	35	19	18	7	16469	90.69	0	0	0	0
2300740	WA	< 1 year	own	54917	0	25.31	2	15	10	5	16188	54.63	1	0	0	2
2054161	DC	2-5 years	mortgage	50771	0	19.51	15	12	8	4	14519	42.79	0	0	0	0
2189758	NY	1 year	mortgage	58407	0	16.12	5	17	13	9	13701	52.08	0	0	0	0
2330513	VT	10+ years	mortgage	55758	0	16.45	5	12	10	5	16522	60.54	0	0	0	1
2737734	KS	6-9 years	rent	59639	0	21.21	3	10	7	6	16168	68.27	0	0	0	0
2734168	DC	2-5 years	mortgage	50069	0	17.28	21	18	13	5	10389	54.98	0	0	0	1
2155119	MS	1 year	rent	55521	0	22.8	6	10	5	4	14811	83.74	10	0	0	1
2695625	KS	< 1 year	mortgage	54509	1	21.24	1	15	14	9	18266	39.03	0	0	0	7
2402811	NY	6-9 years	own	55353	1	8.3	4	16	11	8	14150	54.83	0	2	1	0
2299181	CA	2-5 years	own	44568	1	24.87	8	17	9	7	16336	70.37	0	2	1	0
2322755	LA	2-5 years	rent	54404	1	6.62	2	18	10	9	14359	78.59	0	0	0	1
2715277	CA	1 year	mortgage	51724	0	18.99	20	11	8	8	14175	75.89	13	0	0	0
2898203	IA	1 year	own	56137	1	20.32	1	15	15	14	14597	67.33	0	1	1	1
2771471	TX	2-5 years	rent	55382	1	20.83	1	8	5	4	12656	78.25	0	0	0	1
2702287	TX	2-5 years	rent	49101	1	18.24	8	15	11	10	12303	82.35	0	1	1	1
2747352	DC	< 1 year	mortgage	58533	1	15.29	1	15	14	5	15840	96.62	0	2	2	1
2034942	MO	< 1 year	own	59567	0	21.85	7	11	9	3	13992	58.7	2	2	2	0
2351027	LA	6-9 years	rent	49259	0	21.99	1	14	10	6	16107	51.02	0	7	5	11
2560153	ND	6-9 years	own	51836	0	13.45	1	15	10	6	14302	68.15	0	0	0	0
2897439	GA	10+ years	rent	56990	1	23.19	9	19	16	12	10236	55.14	0	4	2	0
2082995	IA	6-9 years	mortgage	49171	0	20.34	11	10	7	5	12878	32.76	3	0	0	0
2702033	AL	1 year	rent	58167	1	23.62	4	27	24	9	13308	52.52	0	12	9	1
2347448	NY	1 year	own	54815	1	20.4	3	8	6	3	15499	50.13	0	0	0	0
2125389	NY	10+ years	own	54908	1	16.57	21	21	13	7	14085	72.55	0	0	0	0
2678256	NY	10+ years	own	54184	0	14.18	5	22	21	7	13482	52.13	0	17	15	0
2629511	LA	6-9 years	mortgage	50775	1	19.94	9	11	6	6	14847	49.4	0	1	1	1
2434952	NH	< 1 year	rent	54542	0	13.9	40	21	14	11	11490	78.28	0	0	0	1
2565104	UT	2-5 years	rent	51294	1	11.81	31	17	13	12	17211	77.92	0	0	0	1
2259113	MS	2-5 years	mortgage	59283	1	20.53	9	14	9	4	17050	86.87	1	9	7	1
2578920	AR	10+ years	mortgage	58255	1	24.39	39	18	12	4	15106	59.79	0	0	0	0
2511386	ID	1 year	mortgage	50394	1	11.36	10	20	11	9	16721	58.65	0	0	0	0
2280746	TX	< 1 year	rent	59543	1	16.3	17	19	18	10	13527	97.05	0	0	0	2
2790613	MA	10+ years	mortgage	57385	1	19.05	1	16	15	10	19193	61.96	0	0	0	1
2795737	IL	1 year	own	52327	0	21.26	5	8	6	4	16166	34.39	0	0	0	0
2141816	FL	10+ years	rent	52880	0	10.97	13	12	11	10	17395	54.71	0	0	0	2
2084616	TX	6-9 years	mortgage	53881	0	23.87	2	17	17	11	16877	56.31	0	0	0	2
2426271	TX	< 1 year	rent	56495	1	9.48	6	20	17	6	19324	66.81	0	0	0	0
2438260	FL	6-9 years	rent	56650	1	14.33	39	11	7	3	14282	50.02	0	0	0	6
2379660	PA	10+ years	own	56626	0	24.91	13	25	18	6	15944	76.45	6	0	0	0
2628837	SD	2-5 years	rent	52677	1	17.93	2	20	12	11	12743	62.54	0	0	0	1
2524943	LA	6-9 years	mortgage	55411	1	24.07	22	17	12	8	15201	74.32	0	0	0	0
2312202	NH	6-9 years	own	58255	1	17.7	9	23	19	9	13068	61.85	0	0	0	0
2660237	AL	6-9 years	own	55023	1	11.17	4	13	13	7	16058	57.89	4	0	0	0
2073416	ME	10+ years	mortgage	52320	0	13.5	3	16	12	4	15639	77.58	0	0	0	14
2419804	GA	6-9 years	rent	51765	1	15.1	40	11	7	6	10762	74.71	5	10	8	2
2033425	CA	< 1 year	own	48619	1	17.46	26	11	10	6	8658	44.82	0	0	0	1
2674329	KS	6-9 years	mortgage	51606	1	15.47	5	17	12	7	17848	80.75	0	0	0	1
2025501	NY	10+ years	mortgage	60896	1	22.32	6	16	15	14	16323	74.04	0	0	0	0
2862433	NY	10+ years	rent	55175	0	10.72	8	17	10	9	15085	52.34	0	0	0	2
2188161	SC	2-5 years	rent	52085	1	20.65	39	13	9	4	16206	69.86	0	0	0	0
2368802	GA	1 year	rent	51659	1	10.83	6	19	11	6	18330	50.53	0	0	0	0
2188724	MO	10+ years	mortgage	60416	1	19.47	7	12	10	8	14848	57.78	0	2	2	0
2838515	MT	< 1 year	mortgage	54504	1	11.98	3	16	11	7	17977	73.27	0	2	1	0
2341629	WV	< 1 year	own	59003	1	18.42	5	15	13	5	12263	55.4	1	0	0	0
2229454	VT	2-5 years	rent	53814	0	14.99	9	20	16	9	9297	41.29	0	0	0	1
2040734	TX	2-5 years	own	53330	1	11.24	2	14	10	7	13459	55.04	0	0	0	0
2506533	TN	6-9 years	mortgage	59590	1	12.94	13	13	11	6	12826	76.94	0	11	9	0
2134832	ID	1 year	rent	58073	1	16.65	6	18	16	15	16074	63.8	0	0	0	1
2811693	CT	< 1 year	mortgage	62233	0	22.19	2	17	9	7	14654	78.57	0	0	0	0
2291737	IL	2-5 years	mortgage	51881	1	15.68	32	21	19	10	14746	56.44	1	0	0	0
2486383	ME	2-5 years	own	52496	1	19.48	5	17	16	10	18637	67.54	0	0	0	0
2753231	CO	1 year	own	55619	0	16.7	1	15	14	12	13668	67.28	0	14	9	7
2592948	ID	2-5 years	mortgage	54756	0	15.33	8	20	12	11	13426	66.2	0	1	1	1
2653269	IA	10+ years	own	56575	1	13.37	32	13	11	10	17191	80.95	0	0	0	1
2745013	KS	< 1 year	rent	52750	1	18.48	5	21	17	11	15804	72.28	1	0	0	0
2592186	WA	6-9 years	rent	57489	0	12.05	5	15	8	6	11976	50.98	0	0	0	0
2326839	NY	1 year	rent	54836	0	16.08	5	24	20	18	13627	70.82	0	8	8	8
2114906	NY	6-9 years	rent	51873	1	24.47	4	14	13	6	10972	86.02	0	0	0	0
2334892	IN	10+ years	mortgage	58760	1	18.34	10	10	5	4	16506	76.6	0	0	0	15
2490270	TX	< 1 year	own	56547	1	18.1	29	20	18	11	15302	65.48	0	0	0	1
2731168	MI	2-5 years	mortgage	58516	0	12.34	5	16	8	5	15383	83.83	0	15	8	0
2019762	TN	1 year	mortgage	57433	1	10.09	5	9	7	3	16602	58.17	0	0	0	0
2080504	AL	10+ years	own	45237	1	15.04	32	24	14	10	12693	77	0	0	0	0
2178166	AR	10+ years	mortgage	57614	1	14	31	20	12	10	19158	60.02	0	17	11	0
2624691	OR	10+ years	rent	47695	1	15.79	4	13	13	6	13823	74.91	0	0	0	1
2128270	OR	10+ years	mortgage	61596	1	24.86	4	13	13	12	17126	47.77	0	1	1	1
2810578	OK	6-9 years	rent	52894	0	14.48	8	13	13	12	14812	55.54	0	0	0	0
2137465	DE	1 year	mortgage	57097	1	19.48	11	16	9	8	16998	67.7	0	0	0	0
2138066	NM	10+ years	rent	53899	1	18.29	39	21	19	7	15380	53.27	0	0	0	0
2077292	IN	< 1 year	rent	62512	1	9.05	2	18	9	8	14416	63.09	0	5	4	0
2208992	CT	< 1 year	own	57134	1	9.43	4	16	9	9	11384	48.92	9	1	1	1
2795558	NJ	2-5 years	mortgage	54053	1	21.38	40	18	9	8	14936	61.52	0	0	0	10
2385584	CA	10+ years	rent	54687	1	15.92	8	20	20	19	18130	75.22	0	0	0	0
2769698	MO	1 year	mortgage	51823	0	15.08	5	14	12	11	14494	60.5	0	1	1	0
2724078	IN	10+ years	rent	63322	1	23.19	2	15	8	3	15089	54.16	0	0	0	1
2362234	IN	2-5 years	rent	50365	1	25.67	4	13	7	4	8758	43.94	0	0	0	0
2405249	MA	1 year	mortgage	57714	1	17.99	3	11	9	7	16955	71.62	15	0	0	0
2593113	CA	1 year	rent	56379	0	14.79	10	18	16	16	18109	38.74	0	0	0	0
2863870	SC	6-9 years	rent	53411	0	17.14	1	18	16	9	18142	71.82	1	0	0	0
2460239	NV	10+ years	own	54907	1	26.27	8	10	8	6	14685	40.91	12	0	0	0
2490170	TX	< 1 year	mortgage	55248	1	14.98	22	17	17	13	15411	68.28	0	0	0	2
2343087	TX	< 1 year	mortgage	52657	1	26.22	39	13	12	9	15462	54.28	0	0	0	2
2602629	TN	1 year	mortgage	55557	0	18.8	6	21	19	16	14448	78.74	0	19	13	0
2674841	MD	2-5 years	mortgage	44605	1	15.03	7	16	15	9	10671	83.32	0	0	0	1
2684346	AZ	< 1 year	mortgage	57764	1	20.05	33	16	10	8	14507	72.2	0	6	4	0
2275985	DC	< 1 year	mortgage	58264	1	14.79	1	16	16	13	17605	64.96	0	0	0	0
2350083	SC	6-9 years	rent	55872	1	19.65	10	19	11	8	10663	55.75	0	20	12	1
2304549	ND	1 year	mortgage	57669	0	13.47	4	9	6	5	13830	82.39	0	0	0	0
2827346	MI	10+ years	rent	59252	1	25.51	9	10	7	4	13419	51.19	7	0	0	1
2435472	SC	10+ years	mortgage	63745	1	17.06	1	13	10	4	14665	28.02	8	20	13	0
2890834	CO	1 year	rent	56378	1	20.13	2	15	13	5	15181	74.7	0	10	6	0
2145666	AR	2-5 years	mortgage	59894	1	21.38	2	12	7	3	18652	72.61	0	0	0	0
2144118	FL	10+ years	own	57587	1	8.07	3	17	15	12	14874	57.53	0	0	0	9
2626039	CA	10+ years	mortgage	53608	1	10	5	7	7	5	15319	57.45	0	17	14	0
2492080	WA	10+ years	rent	52368	1	13.7	21	12	12	9	17450	33.53	0	0	0	0
2627072	DC	< 1 year	rent	57131	1	18.69	37	16	11	9	18735	54.98	0	4	4	1
2171090	WV	2-5 years	mortgage	50515	1	12.65	10	16	8	4	20503	68.14	0	0	0	0
2005987	MT	1 year	mortgage	54666	1	18	1	19	14	6	14247	56.78	0	0	0	0
2006420	IL	10+ years	own	50862	1	13.47	8	20	16	7	11996	67.03	0	0	0	0
2042757	WA	2-5 years	rent	57361	1	13.96	6	16	14	10	13866	51.84	0	16	12	0
2536207	VT	10+ years	mortgage	56460	1	16.84	3	13	9	5	10301	60.91	0	0	0	0
2531397	GA	6-9 years	own	57034	1	13.42	33	17	9	5	15913	82.22	0	0	0	0
2466822	NJ	< 1 year	rent	58371	0	20.9	39	12	9	5	16681	66.08	5	0	0	0
2101884	NE	1 year	mortgage	52676	1	22.64	2	16	14	9	16690	44.61	9	2	1	0
2386403	RI	< 1 year	own	63536	0	27.17	5	18	10	5	18419	62.99	1	0	0	1
2177395	DE	10+ years	mortgage	56367	0	22.15	7	15	8	6	15724	35.12	0	1	1	13
2580467	NJ	6-9 years	own	54830	1	14.92	14	17	12	11	12324	76.69	0	0	0	1
2787969	DE	2-5 years	mortgage	51451	0	15.77	8	18	17	14	14236	51.94	0	17	12	0
2811943	MT	1 year	rent	48441	1	19.37	5	18	12	9	18679	95.58	7	0	0	0
2500260	AZ	2-5 years	mortgage	55198	0	23.46	7	19	13	5	16522	46.5	0	0	0	0
2828977	DC	6-9 years	mortgage	49219	0	11.1	33	14	9	5	12175	72.78	1	0	0	1
2019478	IL	6-9 years	own	56029	1	16.2	10	16	14	14	18011	37.52	0	17	11	1
2592344	TX	1 year	own	55464	1	12.43	2	16	9	6	14807	31.94	0	0	0	0
2826038	NV	1 year	own	56486	0	13.87	38	19	10	9	11773	62.36	0	0	0	0
2109472	TN	6-9 years	own	54436	1	15.54	9	23	19	18	16734	48.32	0	0	0	0
2415562	WI	10+ years	rent	51820	1	17.35	2	11	9	8	14964	69.05	0	0	0	0
2162548	CA	2-5 years	rent	61234	1	15.34	1	21	14	7	15931	64.04	0	0	0	1
2315462	MT	6-9 years	rent	57846	0	17.23	39	12	9	9	13831	91.84	0	8	8	0
2574409	NY	< 1 year	mortgage	61965	1	22.91	2	16	10	6	15801	50.45	1	0	0	1
2769971	DC	6-9 years	own	55034	1	19.24	14	22	21	21	17618	71.25	0	0	0	0
2583650	KY	2-5 years	rent	55925	1	21.61	32	19	15	11	13996	56.26	8	0	0	0
2407160	MS	< 1 year	own	50925	1	18.06	3	16	12	6	12376	87.53	0	1	1	1
2648037	ID	2-5 years	mortgage	57849	1	19.36	1	15	9	4	13970	97.37	0	14	8	0
2246480	CO	6-9 years	mortgage	55969	0	18.64	25	17	14	9	19865	71.35	0	0	0	0
2356554	ID	6-9 years	own	53843	1	10.22	32	16	10	10	10917	84.42	0	9	8	0
2261637	NC	< 1 year	mortgage	59722	1	18.29	13	13	8	6	14027	70.09	0	0	0	0
2140204	NY	6-9 years	rent	55929	1	18.83	7	11	6	5	10550	65.08	0	0	0	0
2661866	RI	1 year	mortgage	54867	1	20.66	4	15	10	7	17320	80.51	0	3	2	1
2587383	NM	1 year	own	56504	1	22.05	2	10	8	8	13335	58.1	0	0	0	0
2582346	CO	2-5 years	mortgage	58058	1	22.35	7	18	11	10	13767	64.69	0	0	0	0
2043804	FL	< 1 year	own	51824	1	18.21	4	20	18	6	15309	38.56	0	0	0	14
2564755	FL	< 1 year	own	55858	0	16.56	2	11	11	10	11981	51.76	0	3	2	2
2022006	LA	2-5 years	mortgage	56648	1	24.59	6	14	11	6	14220	54.78	0	0	0	2
2828039	ID	2-5 years	own	53547	1	19.29	40	16	16	12	14278	60.17	0	0	0	1
2894072	ID	10+ years	mortgage	56220	1	22.85	2	15	12	11	14091	100	0	0	0	1
2314629	NV	6-9 years	rent	50322	0	18.94	4	12	8	8	15576	55.44	0	0	0	1
2072553	NJ	2-5 years	own	55959	0	11.16	40	15	13	7	19465	51.24	0	0	0	0
2349007	AZ	10+ years	rent	56911	1	23.69	6	12	11	8	13314	57.76	0	0	0	0
2842606	RI	10+ years	rent	58708	0	12.49	22	8	7	6	16863	71.61	0	0	0	0
2239269	AZ	2-5 years	own	56846	1	17.1	1	10	6	5	15819	79.65	0	0	0	0
2738894	WA	< 1 year	mortgage	54694	1	11.04	5	17	17	14	16554	42.73	0	0	0	1
2686218	IN	10+ years	mortgage	52811	1	20.11	9	14	8	4	14195	70.57	0	0	0	3
2660254	NY	10+ years	own	55755	1	20.68	30	20	11	10	17502	61.63	0	0	0	0
2811451	LA	6-9 years	own	55086	1	16.37	29	20	18	10	14709	62.95	0	17	14	1
2101850	CA	6-9 years	rent	55767	0	22.66	5	13	7	3	8223	42.02	1	0	0	2
2500364	DC	1 year	mortgage	55276	0	26.2	33	14	13	11	16399	70.1	0	0	0	0
2553059	DC	2-5 years	own	55016	0	13.52	21	12	11	4	14935	70.78	0	13	10	0
2728175	MA	< 1 year	own	48605	0	13.89	2	14	11	8	15013	52.87	0	0	0	0
2289341	AZ	1 year	mortgage	50389	1	10.57	34	13	9	8	10493	63.69	1	0	0	1
2623129	VA	1 year	own	48156	1	5.83	4	9	5	4	14203	72.77	7	0	0	1
2446177	ME	1 year	own	60132	1	21.13	9	13	7	6	15955	83.25	0	19	11	0
2109567	MI	1 year	rent	48185	1	20.54	1	11	7	6	10742	89.8	4	18	18	1
2056733	IN	6-9 years	mortgage	56762	0	12.15	6	19	17	6	11010	54.1	0	0	0	0
2354909	CT	6-9 years	mortgage	51617	1	17.37	2	23	12	11	10394	93.13	10	0	0	0
2821082	ID	1 year	rent	54144	0	18.79	22	19	11	5	10322	81.22	0	0	0	1
2877331	DC	6-9 years	mortgage	46103	0	17.33	7	17	17	15	12907	64.2	0	0	0	4
2649427	IA	1 year	own	56744	0	23.51	9	21	11	5	15860	64.58	0	0	0	0
2477214	NM	< 1 year	mortgage	56760	1	23.8	5	16	15	15	17884	62.26	0	3	2	1
2765024	SD	< 1 year	mortgage	56574	0	12.52	22	13	7	4	13465	75.7	0	0	0	0
2232164	NM	1 year	rent	54259	1	9.54	2	18	17	17	17072	56.64	0	0	0	19
2045352	ND	1 year	own	57069	1	14.48	26	17	12	6	13242	56.57	0	4	3	1
2431254	DC	< 1 year	mortgage	60787	1	13.97	3	9	6	4	15533	68.66	0	0	0	0
2382270	CA	1 year	own	51397	0	3.99	2	20	13	11	14952	33.36	0	5	3	2
2477670	MS	10+ years	own	56432	0	21.33	21	17	14	5	16893	39.87	0	0	0	0
2633637	FL	< 1 year	mortgage	57525	0	22.18	35	11	6	2	15636	69.05	9	0	0	0
2393567	CA	< 1 year	own	55636	1	23.28	6	20	13	6	14659	90.62	0	0	0	3
2177952	MT	< 1 year	mortgage	51452	0	18.14	7	14	12	7	13746	61.87	0	0	0	1
2448153	AR	2-5 years	mortgage	60421	1	13.5	3	18	15	8	11212	91.17	1	7	4	15
2647493	OH	2-5 years	mortgage	53216	0	17.94	24	16	14	13	17590	63.78	0	0	0	17
2658844	WA	< 1 year	mortgage	53518	1	9.01	12	18	18	8	8227	48.29	0	10	10	2
2258265	SC	10+ years	own	53907	0	17.79	8	13	9	6	16774	71.06	7	0	0	0
2441675	AR	10+ years	mortgage	53764	1	22.37	11	18	17	17	19395	77.16	4	3	2	1
2544283	ID	< 1 year	own	46926	1	20.45	6	20	12	7	13564	75.45	0	0	0	0
2458698	AR	1 year	mortgage	59585	1	13.75	3	18	13	13	15570	83.04	0	15	14	1
2088894	FL	2-5 years	mortgage	57796	1	13.67	16	17	14	7	15831	62.95	0	0	0	8
2802836	IL	< 1 year	rent	57514	1	21.47	3	20	16	15	13192	51.57	0	0	0	0
2165273	FL	< 1 year	mortgage	54677	1	12.01	3	9	6	6	13071	67.41	13	3	2	1
2861165	MS	10+ years	mortgage	56592	1	22.84	26	9	8	3	15430	90.38	0	0	0	0
2787043	SD	1 year	own	56549	1	19.55	9	14	10	5	12938	48.73	0	20	18	2
2877987	PA	6-9 years	rent	57145	1	15.52	29	13	12	9	19626	62.21	0	0	0	1
2019896	CT	< 1 year	rent	57379	1	21.86	10	21	19	10	14042	100	0	1	1	1
2456474	CA	10+ years	rent	59059	1	18.71	4	23	12	7	17003	47.34	0	0	0	1
2396743	SC	10+ years	own	52804	0	15.71	2	11	11	11	13588	61.04	1	0	0	0
2043240	KY	< 1 year	own	53503	0	17.62	6	18	15	6	14483	38.23	0	0	0	0
2495931	IL	1 year	mortgage	50399	1	19.68	11	12	11	7	14862	41.7	1	0	0	0
2260587	SC	1 year	rent	54305	1	15.91	1	15	13	8	13005	35.97	0	0	0	1
2606047	NJ	10+ years	mortgage	55402	0	16.68	3	20	15	9	12484	43.17	0	0	0	0
2227506	DC	6-9 years	mortgage	52373	1	15.67	1	17	12	12	16608	63.64	0	6	4	0
2893995	DC	< 1 year	mortgage	57155	1	14.68	9	13	11	11	19857	85.12	7	1	1	1
2193551	PA	< 1 year	mortgage	58542	0	11.9	5	11	7	6	12320	58.52	0	6	5	0
2190137	NY	< 1 year	mortgage	51590	0	14.16	1	12		5	11570	53.8	0	0	0	1
2394241	IL	10+ years	own	55824	1	19.96	4	16	13	11	18345	53.23	0	0	0	1
2485740	LA	2-5 years	mortgage	53302	0	25.89	17	19	18	13	18532	92.79	0	0	0	6
2192331	NE	6-9 years	rent	58015	0	13.06	38	19	12	11	16391	62.71	0	0	0	3
2439256	LA	10+ years	rent	53647	1	14.58	21	21	15	11	12801	60.19	0	0	0	3
2317091	IN	10+ years	own	56062	0	23.04	1	12	7	4	14606	69.55	0	0	0	1
2516280	NE	6-9 years	mortgage	52745	1	24.69	1	15	15	12	11969	64.83	0	0	0	2
2875448	IN	6-9 years	rent	52767	0	18.11	21	12	6	5	9592	69.74	0	0	0	2
2710545	IN	< 1 year	mortgage	53768	0	10.37	6	26	24	13	16132	59.22	0	2	2	1
2441719	NH	1 year	rent	53498	0	25.81	5	16	9	3	18868	63.8	0	18	16	0
2450453	ID	2-5 years	rent	53768	1	13.42	8	9	9	6	18071	89.63	0	0	0	3
2673200	FL	< 1 year	mortgage	57066	1	15.51	31	8	8	3	18344	51.89	0	6	4	0
2034770	GA	< 1 year	mortgage	45570	0	21.31	6	24	17	8	15055	75.07	2	0	0	0
2640189	IN	6-9 years	rent	50147	1	11.36	8	16	14	9	14263	57.35	0	0	0	0
2673822	WA	6-9 years	own	53393	1	16.78	3	16	11	9	15590	53.84	0	0	0	0
2142855	UT	< 1 year	mortgage	52344	1	13.18	27	16	12	7	16840	66.98	0	0	0	0
2787293	GA	< 1 year	mortgage	51556	1	23.29	2	8	6	3	15459	58.84	1	0	0	3
2525591	WI	10+ years	own	50791	1	9.21	6	11	7	5	16716	73.04	0	15	10	0
2613818	LA	< 1 year	rent	56250	1	14.51	15	15	14	5	11721	67.78	0	0	0	0
2156386	AR	1 year	own	53174	1	17.86	9	20	14	5	16287	63.26	9	0	0	18
2074237	CO	1 year	mortgage	53592	1	22.01	5	15	12	11	11544	87.4	0	13	11	0
2747913	ID	2-5 years	rent	62447	0	17.21	38	8	6	4	12404	49.56	0	0	0	1
2065555	NY	< 1 year	mortgage	47457	1	23.85	33	16	11	6	13142	63.76	15	6	4	18
2534311	VA	1 year	rent	52528	0	7.11	1	14	9	9	19192	79.83	0	0	0	0
2604896	AL	6-9 years	mortgage	53049	1	19.79	27	3	2	1	15498	65.72	0	7	6	0
2241269	CO	< 1 year	rent	51195	1	13.16	21	19	12	9	16732	69.56	0	10	5	0
2196053	CA	2-5 years	mortgage	56210	1	15.8	19	9	7	7	16645	47.84	0	1	1	0
2420863	MI	6-9 years	own	53901	0	24.4	15	12	10	6	14644	80.61	0	0	0	1
2102896	AR	10+ years	mortgage	49801	0	22.04	5	15	8	7	15501	72.48	6	0	0	3
2263136	NY	2-5 years	mortgage	57121	1	22.02	3	10	8	5	16207	61.76	0	0	0	0
2870625	OR	10+ years	mortgage	54846	1	12.54	36	21	20	15	14306	79.49	0	10	5	2
2860331	RI	10+ years	rent	54439	1	22.22	29	10	8	5	12551	61.65	0	0	0	1
2855911	CA	< 1 year	mortgage	57518	1	15.19	24	17	11	5	14633	59.39	0	1	1	1
2388841	CA	6-9 years	rent	54004	0	13.27	1	16	12	9	15706	91.59	0	0	0	1
2191490	ME	6-9 years	mortgage	56897	1	16.35	5	10	7	3	21527	66.36	1	0	0	8
2155131	LA	10+ years	rent	55736	1	13.52	5	20	15	14	18508	92.94	0	0	0	1
2788056	GA	6-9 years	own	55231	1	16.98	7	15	8	3	15302	80.29	1	0	0	0
2866342	KS	6-9 years	rent	53085	0	19.56	10	20	16	7	14192	57.96	0	0	0	0
2161778	CA	2-5 years	rent	53049	1	28.58	4	12	7	6	15602	71.95	0	0	0	0
2644522	NH	1 year	rent	57910	1	16.6	10	10	9	8	16477	38	0	0	0	0
2604641	SC	< 1 year	rent	56591	1	25.68	40	15	9	6	20446	100	0	0	0	0
2529535	MS	2-5 years	rent	59079	1	23.1	23	16	13	11	17637	52.18	8	1	1	0
2587804	CA	2-5 years	own	52272	0	11.28	10	14	8	8	15051	94	0	6	4	0
2575699	MI	1 year	rent	51258	1	10.59	33	12	10	4	15014	61.17	0	6	3	0
2289619	TN	10+ years	own	57652	1	15.15	7	14	14	14	15797	64	0	0	0	2
2812266	FL	6-9 years	own	60357	1	16.98	6	20	15	6	13620	60.48	0	7	5	0
2790979	PA	2-5 years	mortgage	56503	1	10.32	2	12	8	5	15530	57.89	0	0	0	2
2526587	TN	< 1 year	own	56189	0	11.43	5	14	11	4	16024	67.35	0	0	0	0
2194114	FL	2-5 years	mortgage	53112	0	16.16	5	11	10	8	12083	57.64	0	0	0	1
2556621	MI	6-9 years	rent	53315	1	21.42	10	15	14	5	8471	48.64	0	0	0	0
2248577	NJ	6-9 years	mortgage	55076	0	10.98	5	15	12	12	15481	63.51	0	0	0	0
2030151	WA	2-5 years	rent	53999	1	13.57	8	22	20	9	16598	71.44	0	0	0	0
2456434	CA	< 1 year	own	53587	0	18.5	23	13	8	6	14609	87.84	0	2	1	1
2858695	LA	1 year	mortgage	57112	1	23.81	5	10	8	7	14546	66.64	0	18	16	0
2383761	OR	10+ years	rent	55437	1	18.03	2	12	9	7	16270	61.43	0	1	1	16
2095659	KS	< 1 year	mortgage	53612	1	14.32	1	19	18	12	18263	88.48	0	9	5	0
2256333	KY	< 1 year	mortgage	52040	1	16.32	7	15	9	4	16155	42.05	15	1	1	1
2497597	FL	10+ years	own	56882	1	16.63	3	11	8	4	14830	78.09	0	0	0	3
2399091	LA	2-5 years	rent	53068	0	18.06	5	10	7	2	15932	46.69	0	0	0	0
2010350	GA	10+ years	rent	54811	1	14.63	5	7	6	6	18440	43.31	0	0	0	0
2632412	FL	6-9 years	rent	53374	1	18.45	1	17	16	9	15854	76.12	0	0	0	0
2594246	SC	2-5 years	own	53317	1	11.88	5	13	12	5	12685	74.72	0	0	0	1
2263164	TX	1 year	mortgage	56231	0	12.41	9	16	14	12	15898	39.76	0	0	0	1
2144307	IL	2-5 years	mortgage	50249	1	15.87	2	17	15	13	12363	78.37	0	0	0	0
2836485	WY	6-9 years	own	50393	1	19.45	4	14	11	5	14871	60.96	0	2	2	0
2169366	CT	10+ years	rent	54013	1	11.16	6	15	11	7	14589	78.98	0	0	0	0
2694218	KS	6-9 years	mortgage	58024	0	22.45	8	15	9	7	15822	81.74	0	1	1	1
2534310	FL	< 1 year	rent	54905	0	12.42	4	17	14	10	15981	76.77	0	1	1	2
2284250	ME	2-5 years	rent	58694	1	22.46	5	14	8	8	14203	68.76	9	2	2	1
2163653	ND	6-9 years	mortgage	56549	1	15.85	3	12	12	4	12560	63.06	1	0	0	2
2200397	AL	1 year	own	55720	1	13.69	30	17	12	7	15419	79.58	6	0	0	0
2452658	DC	6-9 years	own	52662	1	13.01	10	11	7	5	10628	43.91	0	0	0	3
2635767	OH	2-5 years	rent	51950	1	19.9	23	16	11	7	16655	61.68	0	0	0	0
2684454	FL	1 year	mortgage	56332	1	18.88	3	15	8	5	17066	79.85	0	0	0	0
2303165	MO	10+ years	mortgage	51586	1	24.95	10	18	9	8	15642	71.72	15	0	0	0
2062423	DC	6-9 years	mortgage	56126	1	13.33	37	16	12	4	13135	67.67	0	0	0	0
2375143	TN	10+ years	own	54521	1	13.63	3	10	9	9	17328	41.18	0	0	0	0
